perturbation_type,level,repeat,representation,classifier,accuracy,clean_accuracy,accuracy_drop,translation,scale_low,scale_high,noise
Translation + scale + noise,1,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,9,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,1,9,Angles,Multinomial logistic,97.96640141467728,98.85057471264368,0.8841732979663988,0.1,0.8,1.25,0.001
Translation + scale + noise,1,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.1,0.8,1.25,0.001
Translation + scale + noise,2,0,XY,Multinomial logistic,59.59328028293546,99.73474801061008,40.141467727674616,0.25,0.6,1.6,0.002
Translation + scale + noise,2,0,Translated,Multinomial logistic,99.11582670203359,99.82316534040672,0.7073386383731304,0.25,0.6,1.6,0.002
Translation + scale + noise,2,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,0,Distance,Multinomial logistic,99.20424403183023,99.82316534040672,0.6189213085764891,0.25,0.6,1.6,0.002
Translation + scale + noise,2,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,0,Angles,Multinomial logistic,92.66136162687887,98.85057471264368,6.1892130857648056,0.25,0.6,1.6,0.002
Translation + scale + noise,2,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,1,XY,Multinomial logistic,58.53227232537578,99.73474801061008,41.2024756852343,0.25,0.6,1.6,0.002
Translation + scale + noise,2,1,Translated,Multinomial logistic,99.55791335101681,99.82316534040672,0.2652519893899097,0.25,0.6,1.6,0.002
Translation + scale + noise,2,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,1,Distance,Multinomial logistic,99.29266136162688,99.82316534040672,0.5305039787798336,0.25,0.6,1.6,0.002
Translation + scale + noise,2,1,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,1,Angles,Multinomial logistic,92.74977895667551,98.85057471264368,6.100795755968164,0.25,0.6,1.6,0.002
Translation + scale + noise,2,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,2,XY,Multinomial logistic,58.267020335985855,99.73474801061008,41.46772767462422,0.25,0.6,1.6,0.002
Translation + scale + noise,2,2,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.002
Translation + scale + noise,2,2,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,2,Distance,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,2,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,2,Angles,Multinomial logistic,94.07603890362512,98.85057471264368,4.774535809018559,0.25,0.6,1.6,0.002
Translation + scale + noise,2,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,3,XY,Multinomial logistic,57.294429708222815,99.73474801061008,42.44031830238726,0.25,0.6,1.6,0.002
Translation + scale + noise,2,3,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.002
Translation + scale + noise,2,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,3,Distance,Multinomial logistic,99.46949602122017,99.82316534040672,0.353669319186551,0.25,0.6,1.6,0.002
Translation + scale + noise,2,3,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,3,Angles,Multinomial logistic,93.36870026525199,98.85057471264368,5.481874447391689,0.25,0.6,1.6,0.002
Translation + scale + noise,2,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,4,XY,Multinomial logistic,59.59328028293546,99.73474801061008,40.141467727674616,0.25,0.6,1.6,0.002
Translation + scale + noise,2,4,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.002
Translation + scale + noise,2,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,4,Distance,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.002
Translation + scale + noise,2,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,4,Angles,Multinomial logistic,93.54553492484527,98.85057471264368,5.305039787798407,0.25,0.6,1.6,0.002
Translation + scale + noise,2,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,5,XY,Multinomial logistic,58.53227232537578,99.73474801061008,41.2024756852343,0.25,0.6,1.6,0.002
Translation + scale + noise,2,5,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.002
Translation + scale + noise,2,5,Scaled,Multinomial logistic,100.0,99.91158267020336,-0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,5,Distance,Multinomial logistic,99.20424403183023,99.82316534040672,0.6189213085764891,0.25,0.6,1.6,0.002
Translation + scale + noise,2,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,5,Angles,Multinomial logistic,94.25287356321839,98.85057471264368,4.597701149425291,0.25,0.6,1.6,0.002
Translation + scale + noise,2,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,6,XY,Multinomial logistic,58.53227232537578,99.73474801061008,41.2024756852343,0.25,0.6,1.6,0.002
Translation + scale + noise,2,6,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,6,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,6,Distance,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,6,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,6,Angles,Multinomial logistic,93.63395225464191,98.85057471264368,5.2166224580017655,0.25,0.6,1.6,0.002
Translation + scale + noise,2,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,7,XY,Multinomial logistic,56.94076038903625,99.73474801061008,42.79398762157383,0.25,0.6,1.6,0.002
Translation + scale + noise,2,7,Translated,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.002
Translation + scale + noise,2,7,Scaled,Multinomial logistic,100.0,99.91158267020336,-0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,7,Distance,Multinomial logistic,99.64633068081345,99.82316534040672,0.17683465959326838,0.25,0.6,1.6,0.002
Translation + scale + noise,2,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,7,Angles,Multinomial logistic,94.34129089301503,98.85057471264368,4.509283819628649,0.25,0.6,1.6,0.002
Translation + scale + noise,2,7,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,8,XY,Multinomial logistic,59.50486295313881,99.73474801061008,40.229885057471265,0.25,0.6,1.6,0.002
Translation + scale + noise,2,8,Translated,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,8,Distance,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,8,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,8,Angles,Multinomial logistic,93.45711759504863,98.85057471264368,5.393457117595048,0.25,0.6,1.6,0.002
Translation + scale + noise,2,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,9,XY,Multinomial logistic,56.85234305923961,99.73474801061008,42.88240495137047,0.25,0.6,1.6,0.002
Translation + scale + noise,2,9,Translated,Multinomial logistic,99.82316534040672,99.82316534040672,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,9,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,2,9,Distance,Multinomial logistic,99.73474801061008,99.82316534040672,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,9,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.25,0.6,1.6,0.002
Translation + scale + noise,2,9,Angles,Multinomial logistic,93.1918656056587,98.85057471264368,5.658709106984972,0.25,0.6,1.6,0.002
Translation + scale + noise,2,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.25,0.6,1.6,0.002
Translation + scale + noise,3,0,XY,Multinomial logistic,37.2236958443855,99.73474801061008,62.51105216622457,0.45,0.4,2.0,0.003
Translation + scale + noise,3,0,Translated,Multinomial logistic,97.43589743589743,99.82316534040672,2.3872679045092866,0.45,0.4,2.0,0.003
Translation + scale + noise,3,0,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,0,Distance,Multinomial logistic,97.17064544650752,99.82316534040672,2.6525198938991963,0.45,0.4,2.0,0.003
Translation + scale + noise,3,0,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,0,Angles,Multinomial logistic,85.41114058355438,98.85057471264368,13.439434129089292,0.45,0.4,2.0,0.003
Translation + scale + noise,3,0,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,1,XY,Multinomial logistic,36.42793987621574,99.73474801061008,63.30680813439434,0.45,0.4,2.0,0.003
Translation + scale + noise,3,1,Translated,Multinomial logistic,97.25906277630415,99.82316534040672,2.564102564102569,0.45,0.4,2.0,0.003
Translation + scale + noise,3,1,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,1,Distance,Multinomial logistic,96.28647214854111,99.82316534040672,3.5366931918656093,0.45,0.4,2.0,0.003
Translation + scale + noise,3,1,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.45,0.4,2.0,0.003
Translation + scale + noise,3,1,Angles,Multinomial logistic,85.76480990274094,98.85057471264368,13.085764809902741,0.45,0.4,2.0,0.003
Translation + scale + noise,3,1,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,2,XY,Multinomial logistic,35.0132625994695,99.73474801061008,64.72148541114058,0.45,0.4,2.0,0.003
Translation + scale + noise,3,2,Translated,Multinomial logistic,97.52431476569407,99.82316534040672,2.2988505747126453,0.45,0.4,2.0,0.003
Translation + scale + noise,3,2,Scaled,Multinomial logistic,99.82316534040672,99.91158267020336,0.0884173297966413,0.45,0.4,2.0,0.003
Translation + scale + noise,3,2,Distance,Multinomial logistic,97.25906277630415,99.82316534040672,2.564102564102569,0.45,0.4,2.0,0.003
Translation + scale + noise,3,2,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.45,0.4,2.0,0.003
Translation + scale + noise,3,2,Angles,Multinomial logistic,86.91423519009726,98.85057471264368,11.936339522546419,0.45,0.4,2.0,0.003
Translation + scale + noise,3,2,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,3,XY,Multinomial logistic,35.36693191865606,99.73474801061008,64.36781609195401,0.45,0.4,2.0,0.003
Translation + scale + noise,3,3,Translated,Multinomial logistic,95.93280282935456,99.82316534040672,3.8903625110521602,0.45,0.4,2.0,0.003
Translation + scale + noise,3,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,3,Distance,Multinomial logistic,95.57913351016799,99.82316534040672,4.244031830238725,0.45,0.4,2.0,0.003
Translation + scale + noise,3,3,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.45,0.4,2.0,0.003
Translation + scale + noise,3,3,Angles,Multinomial logistic,84.96905393457118,98.85057471264368,13.881520778072499,0.45,0.4,2.0,0.003
Translation + scale + noise,3,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,4,XY,Multinomial logistic,38.90362511052166,99.73474801061008,60.83112290008842,0.45,0.4,2.0,0.003
Translation + scale + noise,3,4,Translated,Multinomial logistic,97.61273209549071,99.82316534040672,2.210433244916004,0.45,0.4,2.0,0.003
Translation + scale + noise,3,4,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,4,Distance,Multinomial logistic,96.9053934571176,99.82316534040672,2.91777188328912,0.45,0.4,2.0,0.003
Translation + scale + noise,3,4,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,4,Angles,Multinomial logistic,86.1184792219275,98.85057471264368,12.732095490716176,0.45,0.4,2.0,0.003
Translation + scale + noise,3,4,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,5,XY,Multinomial logistic,37.31211317418214,99.73474801061008,62.42263483642794,0.45,0.4,2.0,0.003
Translation + scale + noise,3,5,Translated,Multinomial logistic,97.25906277630415,99.82316534040672,2.564102564102569,0.45,0.4,2.0,0.003
Translation + scale + noise,3,5,Scaled,Multinomial logistic,100.0,99.91158267020336,-0.0884173297966413,0.45,0.4,2.0,0.003
Translation + scale + noise,3,5,Distance,Multinomial logistic,96.99381078691424,99.82316534040672,2.829354553492479,0.45,0.4,2.0,0.003
Translation + scale + noise,3,5,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,5,Angles,Multinomial logistic,86.20689655172413,98.85057471264368,12.64367816091955,0.45,0.4,2.0,0.003
Translation + scale + noise,3,5,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,6,XY,Multinomial logistic,35.54376657824933,99.73474801061008,64.19098143236074,0.45,0.4,2.0,0.003
Translation + scale + noise,3,6,Translated,Multinomial logistic,96.64014146772767,99.82316534040672,3.183023872679044,0.45,0.4,2.0,0.003
Translation + scale + noise,3,6,Scaled,Multinomial logistic,99.82316534040672,99.91158267020336,0.0884173297966413,0.45,0.4,2.0,0.003
Translation + scale + noise,3,6,Distance,Multinomial logistic,96.28647214854111,99.82316534040672,3.5366931918656093,0.45,0.4,2.0,0.003
Translation + scale + noise,3,6,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,6,Angles,Multinomial logistic,85.2343059239611,98.85057471264368,13.616268788682575,0.45,0.4,2.0,0.003
Translation + scale + noise,3,6,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,7,XY,Multinomial logistic,38.1078691423519,99.73474801061008,61.626878868258174,0.45,0.4,2.0,0.003
Translation + scale + noise,3,7,Translated,Multinomial logistic,97.08222811671088,99.82316534040672,2.7409372236958376,0.45,0.4,2.0,0.003
Translation + scale + noise,3,7,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,7,Distance,Multinomial logistic,96.55172413793103,99.82316534040672,3.2714412024756854,0.45,0.4,2.0,0.003
Translation + scale + noise,3,7,Norm. distance,Multinomial logistic,99.82316534040672,100.0,0.1768346595932826,0.45,0.4,2.0,0.003
Translation + scale + noise,3,7,Angles,Multinomial logistic,85.32272325375774,98.85057471264368,13.527851458885934,0.45,0.4,2.0,0.003
Translation + scale + noise,3,7,Hybrid,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.45,0.4,2.0,0.003
Translation + scale + noise,3,8,XY,Multinomial logistic,37.754199823165344,99.73474801061008,61.98054818744473,0.45,0.4,2.0,0.003
Translation + scale + noise,3,8,Translated,Multinomial logistic,97.43589743589743,99.82316534040672,2.3872679045092866,0.45,0.4,2.0,0.003
Translation + scale + noise,3,8,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,8,Distance,Multinomial logistic,96.99381078691424,99.82316534040672,2.829354553492479,0.45,0.4,2.0,0.003
Translation + scale + noise,3,8,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,8,Angles,Multinomial logistic,86.64898320070733,98.85057471264368,12.201591511936343,0.45,0.4,2.0,0.003
Translation + scale + noise,3,8,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,9,XY,Multinomial logistic,34.217506631299734,99.73474801061008,65.51724137931035,0.45,0.4,2.0,0.003
Translation + scale + noise,3,9,Translated,Multinomial logistic,97.08222811671088,99.82316534040672,2.7409372236958376,0.45,0.4,2.0,0.003
Translation + scale + noise,3,9,Scaled,Multinomial logistic,99.73474801061008,99.91158267020336,0.1768346595932826,0.45,0.4,2.0,0.003
Translation + scale + noise,3,9,Distance,Multinomial logistic,96.46330680813439,99.82316534040672,3.3598585322723267,0.45,0.4,2.0,0.003
Translation + scale + noise,3,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,3,9,Angles,Multinomial logistic,86.03006189213086,98.85057471264368,12.820512820512818,0.45,0.4,2.0,0.003
Translation + scale + noise,3,9,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.45,0.4,2.0,0.003
Translation + scale + noise,4,0,XY,Multinomial logistic,27.586206896551722,99.73474801061008,72.14854111405836,0.7,0.3,2.5,0.004
Translation + scale + noise,4,0,Translated,Multinomial logistic,95.40229885057471,99.82316534040672,4.420866489832008,0.7,0.3,2.5,0.004
Translation + scale + noise,4,0,Scaled,Multinomial logistic,99.64633068081345,99.91158267020336,0.2652519893899097,0.7,0.3,2.5,0.004
Translation + scale + noise,4,0,Distance,Multinomial logistic,94.6949602122016,99.82316534040672,5.128205128205124,0.7,0.3,2.5,0.004
Translation + scale + noise,4,0,Norm. distance,Multinomial logistic,99.55791335101681,100.0,0.4420866489831923,0.7,0.3,2.5,0.004
Translation + scale + noise,4,0,Angles,Multinomial logistic,80.37135278514589,98.85057471264368,18.47922192749779,0.7,0.3,2.5,0.004
Translation + scale + noise,4,0,Hybrid,Multinomial logistic,99.82316534040672,100.0,0.1768346595932826,0.7,0.3,2.5,0.004
Translation + scale + noise,4,1,XY,Multinomial logistic,29.26613616268789,99.73474801061008,70.46861184792219,0.7,0.3,2.5,0.004
Translation + scale + noise,4,1,Translated,Multinomial logistic,95.40229885057471,99.82316534040672,4.420866489832008,0.7,0.3,2.5,0.004
Translation + scale + noise,4,1,Scaled,Multinomial logistic,99.55791335101681,99.91158267020336,0.353669319186551,0.7,0.3,2.5,0.004
Translation + scale + noise,4,1,Distance,Multinomial logistic,94.6949602122016,99.82316534040672,5.128205128205124,0.7,0.3,2.5,0.004
Translation + scale + noise,4,1,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.7,0.3,2.5,0.004
Translation + scale + noise,4,1,Angles,Multinomial logistic,79.3103448275862,98.85057471264368,19.54022988505747,0.7,0.3,2.5,0.004
Translation + scale + noise,4,1,Hybrid,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.7,0.3,2.5,0.004
Translation + scale + noise,4,2,XY,Multinomial logistic,29.177718832891248,99.73474801061008,70.55702917771883,0.7,0.3,2.5,0.004
Translation + scale + noise,4,2,Translated,Multinomial logistic,96.19805481874447,99.82316534040672,3.6251105216622506,0.7,0.3,2.5,0.004
Translation + scale + noise,4,2,Scaled,Multinomial logistic,99.46949602122017,99.91158267020336,0.4420866489831923,0.7,0.3,2.5,0.004
Translation + scale + noise,4,2,Distance,Multinomial logistic,95.75596816976127,99.82316534040672,4.067197170645443,0.7,0.3,2.5,0.004
Translation + scale + noise,4,2,Norm. distance,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.7,0.3,2.5,0.004
Translation + scale + noise,4,2,Angles,Multinomial logistic,82.31653404067197,98.85057471264368,16.53404067197171,0.7,0.3,2.5,0.004
Translation + scale + noise,4,2,Hybrid,Multinomial logistic,99.82316534040672,100.0,0.1768346595932826,0.7,0.3,2.5,0.004
Translation + scale + noise,4,3,XY,Multinomial logistic,27.939876215738284,99.73474801061008,71.7948717948718,0.7,0.3,2.5,0.004
Translation + scale + noise,4,3,Translated,Multinomial logistic,95.93280282935456,99.82316534040672,3.8903625110521602,0.7,0.3,2.5,0.004
Translation + scale + noise,4,3,Scaled,Multinomial logistic,99.91158267020336,99.91158267020336,0.0,0.7,0.3,2.5,0.004
Translation + scale + noise,4,3,Distance,Multinomial logistic,94.87179487179486,99.82316534040672,4.951370468611856,0.7,0.3,2.5,0.004
Translation + scale + noise,4,3,Norm. distance,Multinomial logistic,99.82316534040672,100.0,0.1768346595932826,0.7,0.3,2.5,0.004
Translation + scale + noise,4,3,Angles,Multinomial logistic,81.07869142351902,98.85057471264368,17.77188328912466,0.7,0.3,2.5,0.004
Translation + scale + noise,4,3,Hybrid,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.004
Translation + scale + noise,4,4,XY,Multinomial logistic,25.552608311229,99.73474801061008,74.18213969938108,0.7,0.3,2.5,0.004
Translation + scale + noise,4,4,Translated,Multinomial logistic,94.9602122015915,99.82316534040672,4.8629531388152145,0.7,0.3,2.5,0.004
Translation + scale + noise,4,4,Scaled,Multinomial logistic,99.64633068081345,99.91158267020336,0.2652519893899097,0.7,0.3,2.5,0.004
Translation + scale + noise,4,4,Distance,Multinomial logistic,94.42970822281167,99.82316534040672,5.393457117595048,0.7,0.3,2.5,0.004
Translation + scale + noise,4,4,Norm. distance,Multinomial logistic,99.82316534040672,100.0,0.1768346595932826,0.7,0.3,2.5,0.004
Translation + scale + noise,4,4,Angles,Multinomial logistic,80.10610079575596,98.85057471264368,18.744473916887713,0.7,0.3,2.5,0.004
Translation + scale + noise,4,4,Hybrid,Multinomial logistic,99.82316534040672,100.0,0.1768346595932826,0.7,0.3,2.5,0.004
Translation + scale + noise,4,5,XY,Multinomial logistic,27.851458885941643,99.73474801061008,71.88328912466844,0.7,0.3,2.5,0.004
Translation + scale + noise,4,5,Translated,Multinomial logistic,95.1370468611848,99.82316534040672,4.686118479221918,0.7,0.3,2.5,0.004
Translation + scale + noise,4,5,Scaled,Multinomial logistic,99.38107869142353,99.91158267020336,0.5305039787798336,0.7,0.3,2.5,0.004
Translation + scale + noise,4,5,Distance,Multinomial logistic,93.8107869142352,99.82316534040672,6.012378426171523,0.7,0.3,2.5,0.004
Translation + scale + noise,4,5,Norm. distance,Multinomial logistic,99.73474801061008,100.0,0.2652519893899239,0.7,0.3,2.5,0.004
Translation + scale + noise,4,5,Angles,Multinomial logistic,80.54818744473917,98.85057471264368,18.302387267904507,0.7,0.3,2.5,0.004
Translation + scale + noise,4,5,Hybrid,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.7,0.3,2.5,0.004
Translation + scale + noise,4,6,XY,Multinomial logistic,29.53138815207781,99.73474801061008,70.20335985853227,0.7,0.3,2.5,0.004
Translation + scale + noise,4,6,Translated,Multinomial logistic,96.37488947833775,99.82316534040672,3.448275862068968,0.7,0.3,2.5,0.004
Translation + scale + noise,4,6,Scaled,Multinomial logistic,99.64633068081345,99.91158267020336,0.2652519893899097,0.7,0.3,2.5,0.004
Translation + scale + noise,4,6,Distance,Multinomial logistic,96.64014146772767,99.82316534040672,3.183023872679044,0.7,0.3,2.5,0.004
Translation + scale + noise,4,6,Norm. distance,Multinomial logistic,99.46949602122017,100.0,0.5305039787798336,0.7,0.3,2.5,0.004
Translation + scale + noise,4,6,Angles,Multinomial logistic,80.63660477453581,98.85057471264368,18.213969938107866,0.7,0.3,2.5,0.004
Translation + scale + noise,4,6,Hybrid,Multinomial logistic,99.64633068081345,100.0,0.353669319186551,0.7,0.3,2.5,0.004
Translation + scale + noise,4,7,XY,Multinomial logistic,27.23253757736516,99.73474801061008,72.50221043324491,0.7,0.3,2.5,0.004
Translation + scale + noise,4,7,Translated,Multinomial logistic,96.19805481874447,99.82316534040672,3.6251105216622506,0.7,0.3,2.5,0.004
Translation + scale + noise,4,7,Scaled,Multinomial logistic,99.55791335101681,99.91158267020336,0.353669319186551,0.7,0.3,2.5,0.004
Translation + scale + noise,4,7,Distance,Multinomial logistic,95.57913351016799,99.82316534040672,4.244031830238725,0.7,0.3,2.5,0.004
Translation + scale + noise,4,7,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.004
Translation + scale + noise,4,7,Angles,Multinomial logistic,81.52077807250221,98.85057471264368,17.329796640141467,0.7,0.3,2.5,0.004
Translation + scale + noise,4,7,Hybrid,Multinomial logistic,99.91158267020336,100.0,0.0884173297966413,0.7,0.3,2.5,0.004
Translation + scale + noise,4,8,XY,Multinomial logistic,28.293545534924846,99.73474801061008,71.44120247568523,0.7,0.3,2.5,0.004
Translation + scale + noise,4,8,Translated,Multinomial logistic,95.75596816976127,99.82316534040672,4.067197170645443,0.7,0.3,2.5,0.004
Translation + scale + noise,4,8,Scaled,Multinomial logistic,99.82316534040672,99.91158267020336,0.0884173297966413,0.7,0.3,2.5,0.004
Translation + scale + noise,4,8,Distance,Multinomial logistic,94.87179487179486,99.82316534040672,4.951370468611856,0.7,0.3,2.5,0.004
Translation + scale + noise,4,8,Norm. distance,Multinomial logistic,99.46949602122017,100.0,0.5305039787798336,0.7,0.3,2.5,0.004
Translation + scale + noise,4,8,Angles,Multinomial logistic,82.22811671087533,98.85057471264368,16.62245800176835,0.7,0.3,2.5,0.004
Translation + scale + noise,4,8,Hybrid,Multinomial logistic,99.82316534040672,100.0,0.1768346595932826,0.7,0.3,2.5,0.004
Translation + scale + noise,4,9,XY,Multinomial logistic,29.089301503094607,99.73474801061008,70.64544650751547,0.7,0.3,2.5,0.004
Translation + scale + noise,4,9,Translated,Multinomial logistic,95.40229885057471,99.82316534040672,4.420866489832008,0.7,0.3,2.5,0.004
Translation + scale + noise,4,9,Scaled,Multinomial logistic,99.82316534040672,99.91158267020336,0.0884173297966413,0.7,0.3,2.5,0.004
Translation + scale + noise,4,9,Distance,Multinomial logistic,95.04862953138814,99.82316534040672,4.774535809018573,0.7,0.3,2.5,0.004
Translation + scale + noise,4,9,Norm. distance,Multinomial logistic,100.0,100.0,0.0,0.7,0.3,2.5,0.004
